time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2020-10-01T04:43:08.450Z,33.0748333,-115.6085,2.71,2.2,ml,33,43,0.04277,0.28,ci,ci39643856,2020-10-01T04:54:19.250Z,"4km NNE of Westmorland, CA",earthquake,0.35,0.64,0.204,25,automatic,ci,ci
2020-10-01T04:42:57.240Z,33.0613333,-115.5795,2.77,1.53,ml,21,54,0.0231,0.23,ci,ci39643848,2020-10-01T04:46:49.166Z,"5km NE of Westmorland, CA",earthquake,0.44,0.59,0.286,25,automatic,ci,ci
2020-10-01T04:42:05.400Z,33.0286667,-115.5843333,9.75,1.95,ml,11,125,0.009781,0.13,ci,ci39643840,2020-10-01T04:45:59.159Z,"4km ESE of Westmorland, CA",earthquake,0.69,0.51,0.347,12,automatic,ci,ci
2020-10-01T04:41:14.330Z,33.0605,-115.5796667,3.5,1.66,ml,17,68,0.02226,0.24,ci,ci39643832,2020-10-01T04:45:09.153Z,"5km ENE of Westmorland, CA",earthquake,0.4,0.49,0.128,25,automatic,ci,ci
2020-10-01T04:38:57.620Z,33.0635,-115.5776667,6.18,2.23,ml,30,48,0.02542,0.27,ci,ci39643824,2020-10-01T04:50:11.480Z,"5km NE of Westmorland, CA",earthquake,0.37,1.28,0.141,27,automatic,ci,ci
2020-10-01T04:37:54.650Z,33.042,-115.589,1.43,2.1,ml,35,47,0.007027,0.23,ci,ci39643816,2020-10-07T16:16:32.100Z,"3km E of Westmorland, CA",earthquake,0.27,0.37,0.125,77,reviewed,ci,ci
2020-10-01T04:37:37.020Z,33.0616667,-115.5613333,2.63,1.39,ml,14,70,0.02904,0.21,ci,ci39643808,2020-10-01T04:41:22.202Z,"6km ENE of Westmorland, CA",earthquake,0.41,0.56,0.142,14,automatic,ci,ci
2020-10-01T04:37:35.890Z,38.1792,-117.974,9.7,1.2,ml,11,107.97,0.023,0.03,nn,nn00776500,2020-10-01T04:50:44.991Z,"26 km SSE of Mina, Nevada",earthquake,,2.6,,,automatic,nn,nn
2020-10-01T04:35:59.330Z,33.0688333,-115.5983333,9.26,1.74,ml,22,55,0.03346,0.26,ci,ci39643800,2020-10-01T04:40:08.420Z,"4km NNE of Westmorland, CA",earthquake,0.41,0.93,0.232,29,automatic,ci,ci
2020-10-01T04:35:54.370Z,33.0735,-115.5856667,3.45,1.21,ml,15,62,0.03528,0.27,ci,ci39643792,2020-10-01T04:39:49.242Z,"5km NE of Westmorland, CA",earthquake,0.5,0.66,0.147,3,automatic,ci,ci
2020-10-01T04:34:20.190Z,33.0513333,-115.5636667,2.76,1.46,ml,19,59,0.02012,0.29,ci,ci39643784,2020-10-01T04:38:17.442Z,"6km ENE of Westmorland, CA",earthquake,0.45,0.4,0.17,24,automatic,ci,ci
2020-10-01T04:32:42.360Z,38.8133316,-122.8203354,2.98,0.82,md,23,54,0.008221,0.02,nc,nc73465046,2020-10-01T04:57:05.994Z,"7km NW of The Geysers, CA",earthquake,0.24,0.53,0.16,5,automatic,nc,nc
2020-10-01T04:31:14.550Z,33.067,-115.5865,3.49,1.43,ml,16,61,0.02892,0.19,ci,ci39643776,2020-10-01T04:35:00.412Z,"5km NE of Westmorland, CA",earthquake,0.34,0.44,0.291,19,automatic,ci,ci
2020-10-01T04:30:42.670Z,33.0658333,-115.5906667,4.96,1.48,ml,18,124,0.02846,0.19,ci,ci39643768,2020-10-01T04:34:41.086Z,"4km NE of Westmorland, CA",earthquake,0.49,0.65,0.205,23,automatic,ci,ci
2020-10-01T04:29:43.030Z,33.0546667,-115.5815,4.58,1.4,ml,14,66,0.01637,0.22,ci,ci39643760,2020-10-01T04:33:20.395Z,"4km ENE of Westmorland, CA",earthquake,0.47,0.67,0.187,17,automatic,ci,ci
2020-10-01T04:28:06.540Z,33.0605,-115.5661667,1.75,2.33,ml,16,76,0.02582,0.17,ci,ci39643752,2020-10-01T04:32:05.071Z,"6km ENE of Westmorland, CA",earthquake,0.41,0.55,0.192,11,automatic,ci,ci
2020-10-01T04:27:28.330Z,33.0628333,-115.5711667,2.32,2.38,ml,39,49,0.02611,0.25,ci,ci39643744,2020-10-07T16:33:45.090Z,"6km ENE of Westmorland, CA",earthquake,0.23,0.4,0.142,101,reviewed,ci,ci
2020-10-01T04:27:20.730Z,33.0595,-115.5671667,3.41,1.55,ml,19,55,0.02454,0.19,ci,ci39643736,2020-10-01T22:50:00.500Z,"6km ENE of Westmorland, CA",earthquake,0.3,0.36,0.282,6,reviewed,ci,ci
2020-10-01T04:25:15.660Z,33.0755,-115.5458333,6.02,1.38,ml,9,198,0.04793,0.24,ci,ci39643728,2020-10-01T04:28:51.932Z,"6km SSW of Calipatria, CA",earthquake,1.01,1.44,0.176,15,automatic,ci,ci
2020-10-01T04:21:04.270Z,33.0776667,-115.5926667,5.43,2.74,ml,69,39,0.04032,0.23,ci,ci39643720,2020-10-22T04:24:30.040Z,"5km NNE of Westmorland, CA",earthquake,0.14,0.36,0.129,35,reviewed,ci,ci
2020-10-01T04:20:42.250Z,33.0683333,-115.5776667,2.62,2.02,ml,34,47,0.0302,0.25,ci,ci39643712,2020-10-06T23:54:25.416Z,"5km NE of Westmorland, CA",earthquake,0.25,0.42,0.119,37,reviewed,ci,ci
2020-10-01T04:19:50.970Z,33.0725,-115.5776667,6.03,2.22,ml,19,52,0.03433,0.26,ci,ci39643704,2020-10-01T04:23:42.467Z,"6km NE of Westmorland, CA",earthquake,0.45,1.43,0.152,27,automatic,ci,ci
2020-10-01T04:19:40.580Z,33.0591667,-115.5898333,9.4,1.98,ml,20,63,0.02189,0.33,ci,ci39643696,2020-10-01T04:23:23.466Z,"4km NE of Westmorland, CA",earthquake,0.66,1.14,0.216,11,automatic,ci,ci
2020-10-01T04:18:34.600Z,33.0676667,-115.5651667,9.01,2.44,ml,29,48,0.03252,0.22,ci,ci39643688,2020-10-01T04:22:33.459Z,"6km ENE of Westmorland, CA",earthquake,0.32,0.93,0.229,27,automatic,ci,ci
2020-10-01T04:17:39.240Z,33.0576667,-115.5711667,3.21,1.72,ml,14,66,0.02135,0.18,ci,ci37457301,2020-10-06T23:22:43.203Z,"5km ENE of Westmorland, CA",earthquake,0.36,0.36,0.335,5,reviewed,ci,ci
2020-10-01T04:17:06.810Z,33.0395,-115.5571667,2.74,2.07,ml,17,76,0.02082,0.31,ci,ci37457309,2020-10-06T23:45:46.360Z,"6km E of Westmorland, CA",earthquake,0.51,0.5,0.138,70,reviewed,ci,ci
2020-10-01T04:17:02.630Z,33.063,-115.5803333,2.51,2.05,ml,37,47,0.02471,0.28,ci,ci39643680,2020-10-06T23:32:58.270Z,"5km NE of Westmorland, CA",earthquake,0.29,0.48,0.148,79,reviewed,ci,ci
2020-10-01T04:16:39.240Z,33.0676667,-115.557,2.84,1.61,ml,9,116,0.03602,0.12,ci,ci39643672,2020-10-01T04:20:38.445Z,"7km ENE of Westmorland, CA",earthquake,0.4,0.41,0.161,25,automatic,ci,ci
2020-10-01T04:14:53.860Z,9.4615,127.4969,10,4.2,mb,,187,3.041,0.42,us,us6000c6g8,2020-10-22T03:26:54.040Z,"144 km E of Cortes, Philippines",earthquake,7.6,2,0.187,8,reviewed,us,us
2020-10-01T04:14:01.270Z,33.0686667,-115.563,3.2,1.75,ml,22,49,0.03423,0.17,ci,ci39643664,2020-10-01T04:17:47.763Z,"6km ENE of Westmorland, CA",earthquake,0.28,0.44,0.178,29,automatic,ci,ci
2020-10-01T04:12:05.262Z,59.5383,-152.49,82.1,2,ml,,,,0.35,ak,ak020cmv8r7y,2020-10-10T02:34:50.458Z,"38 km WNW of Nanwalek, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2020-10-01T04:12:04.380Z,33.0628333,-115.5703333,3.23,2.58,ml,83,49,0.02636,0.26,ci,ci39643656,2020-10-22T23:43:22.040Z,"6km ENE of Westmorland, CA",earthquake,0.14,0.28,0.18,45,reviewed,ci,ci
2020-10-01T04:11:06.990Z,33.065,-115.5686667,1.48,2.21,ml,26,49,0.02889,0.23,ci,ci39643648,2020-10-01T04:14:52.410Z,"6km ENE of Westmorland, CA",earthquake,0.34,0.58,0.151,29,automatic,ci,ci
2020-10-01T04:10:22.620Z,33.0673333,-115.5938333,3.44,2.12,ml,29,56,0.03067,0.23,ci,ci39643640,2020-10-01T04:21:18.230Z,"4km NE of Westmorland, CA",earthquake,0.34,0.52,0.23,25,automatic,ci,ci
2020-10-01T04:10:15.990Z,33.0595,-115.5886667,5.5,1.94,ml,22,59,0.02193,0.2,ci,ci39643632,2020-10-01T04:14:12.409Z,"4km NE of Westmorland, CA",earthquake,0.36,0.56,0.354,9,automatic,ci,ci
2020-10-01T04:09:35.260Z,33.0413333,-115.5855,9.17,1.74,ml,19,68,0.0043,0.26,ci,ci39643624,2020-10-01T12:12:06.724Z,"3km E of Westmorland, CA",earthquake,0.52,1.27,0.23,26,automatic,ci,ci
2020-10-01T04:09:12.910Z,33.0718333,-115.586,3.59,1.31,ml,12,70,0.03366,0.2,ci,ci39643616,2020-10-01T04:12:48.848Z,"5km NE of Westmorland, CA",earthquake,0.57,0.43,0.082,16,automatic,ci,ci
2020-10-01T04:08:13.870Z,19.1598339080811,-155.453338623047,30.9799995422363,1.99000001,md,48,162,,0.109999999,hv,hv72160826,2020-10-01T04:11:26.130Z,"5 km SSE of Pāhala, Hawaii",earthquake,0.54,0.790000021,0.920000017,15,automatic,hv,hv
2020-10-01T04:07:12.500Z,33.0635,-115.5638333,3.73,1.45,ml,18,61,0.02939,0.2,ci,ci39643608,2020-10-01T12:10:12.159Z,"6km ENE of Westmorland, CA",earthquake,0.42,0.5,0.161,18,automatic,ci,ci
2020-10-01T04:07:07.575Z,-21.0306,-66.9519,254.06,4.1,mb,,54,2.225,0.76,us,us6000c3nx,2020-10-22T23:48:36.040Z,"64 km SSW of Uyuni, Bolivia",earthquake,5.6,9.6,0.165,10,reviewed,us,us
2020-10-01T04:06:38.300Z,33.0641667,-115.5671667,3.1,1.48,ml,19,55,0.02865,0.17,ci,ci39643600,2020-10-01T04:28:35.316Z,"6km ENE of Westmorland, CA",earthquake,0.22,0.24,0.161,18,reviewed,ci,ci
2020-10-01T04:05:47.430Z,33.0613333,-115.5895,10.13,1.75,ml,14,65,0.02388,0.26,ci,ci39643592,2020-10-01T04:15:17.160Z,"4km NE of Westmorland, CA",earthquake,0.59,1.29,0.162,29,automatic,ci,ci
2020-10-01T04:05:00.100Z,33.0295,-115.5735,8.72,1.73,ml,18,66,0.01124,0.28,ci,ci39643584,2020-10-01T12:07:46.063Z,"4km E of Westmorland, CA",earthquake,0.65,1.14,0.186,21,automatic,ci,ci
2020-10-01T04:04:27.140Z,33.0726667,-115.5988333,3.44,1.89,ml,22,61,0.03714,0.27,ci,ci39643568,2020-10-01T04:08:23.369Z,"4km NNE of Westmorland, CA",earthquake,0.39,0.69,0.178,29,automatic,ci,ci
2020-10-01T04:04:18.730Z,33.0631667,-115.5775,1.84,1.7,ml,12,137,0.02511,0.3,ci,ci39643576,2020-10-01T04:08:42.370Z,"5km NE of Westmorland, CA",earthquake,0.77,0.89,0.211,8,automatic,ci,ci
2020-10-01T04:03:09.090Z,33.0735,-115.5983333,4.6,2.24,ml,38,44,0.03775,0.27,ci,ci39643560,2020-10-01T04:14:05.680Z,"5km NNE of Westmorland, CA",earthquake,0.34,0.84,0.156,26,automatic,ci,ci
2020-10-01T04:02:01.330Z,33.0536667,-115.5911667,5.07,1.85,ml,27,55,0.01722,0.23,ci,ci39643552,2020-10-01T04:05:57.895Z,"3km ENE of Westmorland, CA",earthquake,0.36,0.71,0.167,27,automatic,ci,ci
2020-10-01T04:00:48.030Z,33.0536667,-115.5885,9.84,2.1,ml,28,55,0.1322,0.27,ci,ci39643544,2020-10-01T04:04:52.890Z,"4km ENE of Westmorland, CA",earthquake,0.42,1.5,0.168,28,automatic,ci,ci
2020-10-01T03:58:11.170Z,33.0716667,-115.6086667,2.16,1.33,ml,12,67,0.04019,0.25,ci,ci39643536,2020-10-01T04:01:40.871Z,"4km NNE of Westmorland, CA",earthquake,0.48,0.63,0.101,8,automatic,ci,ci
2020-10-01T03:57:10.410Z,33.061,-115.5955,3.04,1.87,ml,21,55,0.02539,0.31,ci,ci39643528,2020-10-01T04:01:05.454Z,"4km NE of Westmorland, CA",earthquake,0.48,0.7,0.182,29,automatic,ci,ci
2020-10-01T03:55:34.990Z,33.0398333,-115.5845,4.02,1.8,ml,29,56,0.002682,0.25,ci,ci39643520,2020-10-01T03:59:15.353Z,"4km E of Westmorland, CA",earthquake,0.35,0.68,0.215,31,automatic,ci,ci
2020-10-01T03:54:47.700Z,33.0448333,-115.5828333,2.95,2.03,ml,26,55,0.006601,0.25,ci,ci39643512,2020-10-01T03:58:34.852Z,"4km ENE of Westmorland, CA",earthquake,0.42,0.58,0.153,28,automatic,ci,ci
2020-10-01T03:53:40.560Z,33.064,-115.5886667,8.51,2.24,ml,36,56,0.02629,0.3,ci,ci39643504,2020-10-01T04:04:56.020Z,"4km NE of Westmorland, CA",earthquake,0.37,1.24,0.144,26,automatic,ci,ci
2020-10-01T03:53:30.670Z,33.0823333,-115.598,8.5,2.18,ml,14,77,0.1026,0.24,ci,ci39643496,2020-10-01T03:57:25.845Z,"6km NNE of Westmorland, CA",earthquake,0.47,2.29,0.316,4,automatic,ci,ci
2020-10-01T03:52:56.730Z,33.059,-115.5883333,3.71,2,ml,12,60,0.02138,0.2,ci,ci39643488,2020-10-01T04:10:40.177Z,"4km NE of Westmorland, CA",earthquake,0.35,0.31,0.318,7,reviewed,ci,ci
2020-10-01T03:52:24.380Z,33.0398333,-115.5823333,3.83,2.34,ml,31,56,0.001609,0.32,ci,ci39643480,2020-10-01T04:02:50.450Z,"4km E of Westmorland, CA",earthquake,0.43,0.65,0.239,26,automatic,ci,ci
2020-10-01T03:50:58.710Z,33.0581667,-115.5921667,4.74,2.5,ml,32,46,0.02164,0.27,ci,ci39643472,2020-10-22T23:41:10.040Z,"4km NE of Westmorland, CA",earthquake,0.42,0.86,0.147,30,automatic,ci,ci
2020-10-01T03:50:14.240Z,33.0581667,-115.5858333,9.82,2.76,ml,78,47,0.02012,0.25,ci,ci39643464,2020-10-22T04:20:42.040Z,"4km NE of Westmorland, CA",earthquake,0.15,0.35,0.174,29,reviewed,ci,ci
2020-10-01T03:49:22.090Z,38.183,-117.8287,10.6,1.7,ml,17,87.01,0.04,0.16,nn,nn00776498,2020-10-01T04:04:25.612Z,"33 km SE of Mina, Nevada",earthquake,,1.8,,,automatic,nn,nn
2020-10-01T03:49:04.260Z,33.0703333,-115.59,4.75,1.71,ml,26,60,0.0327,0.22,ci,ci39643456,2020-10-01T03:53:00.929Z,"5km NE of Westmorland, CA",earthquake,0.36,0.86,0.243,29,automatic,ci,ci
2020-10-01T03:47:04.870Z,33.062,-115.591,3.11,2.41,ml,30,46,0.02488,0.25,ci,ci39643440,2020-10-01T03:57:40.940Z,"4km NE of Westmorland, CA",earthquake,0.36,0.61,0.183,27,automatic,ci,ci
2020-10-01T03:46:59.620Z,33.0763333,-115.5955,9.02,1.98,ml,39,45,0.03965,0.22,ci,ci39643448,2020-10-22T23:06:52.040Z,"5km NNE of Westmorland, CA",earthquake,0.22,0.51,0.176,6,reviewed,ci,ci
2020-10-01T03:46:11.050Z,33.0336667,-115.6083333,9.67,2.47,ml,45,59,0.02266,0.24,ci,ci39643432,2020-10-22T22:54:19.040Z,"1km ESE of Westmorland, CA",earthquake,0.22,0.43,0.259,10,reviewed,ci,ci
2020-10-01T03:45:54.210Z,33.068,-115.594,5.94,2.57,ml,70,40,0.03135,0.25,ci,ci39643424,2020-10-22T22:52:39.040Z,"4km NE of Westmorland, CA",earthquake,0.16,0.35,0.153,35,reviewed,ci,ci
2020-10-01T03:45:11.110Z,33.0686667,-115.5663333,5.82,2.45,ml,62,48,0.03302,0.23,ci,ci39643416,2020-10-22T22:47:10.040Z,"6km NE of Westmorland, CA",earthquake,0.16,0.36,0.159,33,reviewed,ci,ci
2020-10-01T03:44:37.370Z,36.0208333,-120.5855,0.99,0.59,md,10,146,0.04124,0.05,nc,nc73465036,2020-10-01T15:35:55.675Z,"19km NW of Parkfield, CA",earthquake,0.3,1.33,0.009,3,reviewed,nc,nc
2020-10-01T03:44:04.020Z,33.0408333,-115.5598333,6.22,2.31,ml,23,93,0.01872,0.27,ci,ci39643400,2020-10-01T03:48:11.794Z,"6km E of Westmorland, CA",earthquake,0.53,0.99,0.116,14,automatic,ci,ci
2020-10-01T03:43:43.170Z,33.0538333,-115.588,6.36,2.36,ml,28,46,0.01635,0.26,ci,ci39643392,2020-10-01T11:46:21.548Z,"4km ENE of Westmorland, CA",earthquake,0.41,1.18,0.196,28,automatic,ci,ci
2020-10-01T03:42:28.180Z,33.0921667,-117.6096667,13.99,2.43,ml,40,168,0.2211,0.16,ci,ci39643384,2020-10-01T11:44:58.550Z,"25km WSW of Carlsbad, CA",earthquake,0.6,0.87,0.137,27,automatic,ci,ci
2020-10-01T03:42:16.020Z,33.0761667,-115.585,5.67,2.33,ml,31,59,0.03789,0.22,ci,ci39643376,2020-10-22T22:45:52.040Z,"6km NE of Westmorland, CA",earthquake,0.23,0.43,0.195,10,reviewed,ci,ci
2020-10-01T03:40:50.428Z,-19.4094,-174.1938,35,4.7,mb,,94,4.044,0.43,us,us6000c6g7,2020-10-22T04:00:50.040Z,"47 km NNE of Pangai, Tonga",earthquake,12.7,1.9,0.082,45,reviewed,us,us
2020-10-01T03:40:49.340Z,33.0745,-115.5866667,8.44,3.14,ml,39,54,0.03636,0.26,ci,ci39643368,2020-10-05T04:14:57.040Z,"5km NE of Westmorland, CA",earthquake,0.27,0.65,0.095,19,reviewed,ci,ci
2020-10-01T03:40:16.260Z,33.0706667,-115.5963333,4.77,3.66,ml,59,39,0.03451,0.27,ci,ci39643360,2020-10-05T04:35:56.544Z,"4km NNE of Westmorland, CA",earthquake,0.21,0.56,0.179,84,reviewed,ci,ci
2020-10-01T03:39:49.980Z,33.0761667,-115.5981667,7.02,2.5,ml,67,45,0.04019,0.25,ci,ci39643352,2020-10-22T22:43:19.040Z,"5km NNE of Westmorland, CA",earthquake,0.17,0.46,0.068,16,reviewed,ci,ci
2020-10-01T03:38:53.380Z,33.0335,-115.6091667,0.99,3.02,ml,8,84,0.02338,0.17,ci,ci37456597,2020-10-05T04:07:29.040Z,"1km ESE of Westmorland, CA",earthquake,0.37,3.26,0.084,7,reviewed,ci,ci
2020-10-01T03:38:39.130Z,33.0486667,-115.6126667,0.14,2.97,ml,11,114,0.02784,0.27,ci,ci37456581,2020-10-05T04:04:05.040Z,"2km NNE of Westmorland, CA",earthquake,0.48,1.72,0.233,6,reviewed,ci,ci
2020-10-01T03:38:28.620Z,33.0646667,-115.5915,4.62,3.43,ml,47,43,0.02754,0.26,ci,ci39643344,2020-10-05T19:03:25.328Z,"4km NE of Westmorland, CA",earthquake,0.23,0.6,0.124,4,reviewed,ci,ci
2020-10-01T03:38:12.820Z,33.0488333,-115.611,3.02,2.91,ml,5,125,0.02661,0.13,ci,ci37456573,2020-10-05T03:59:58.040Z,"2km NE of Westmorland, CA",earthquake,0.55,31.61,0.132,3,reviewed,ci,ci
2020-10-01T03:37:54.500Z,33.0408333,-115.5938333,3.54,3.45,ml,31,54,0.01034,0.22,ci,ci39643336,2020-10-05T03:27:29.040Z,"3km E of Westmorland, CA",earthquake,0.26,0.45,0.095,6,reviewed,ci,ci
2020-10-01T03:37:04.380Z,33.0518333,-115.575,8.65,4.02,ml,11,90,0.01473,0.21,ci,ci37456405,2020-10-02T22:43:32.324Z,"5km ENE of Westmorland, CA",earthquake,0.48,0.83,0.148,6,reviewed,ci,ci
2020-10-01T03:36:34.130Z,33.0661667,-115.5971667,5.68,4.45,mw,64,40,0.03064,0.29,ci,ci39643328,2020-11-10T18:04:41.040Z,"4km NE of Westmorland, CA",earthquake,0.21,0.51,,6,reviewed,ci,ci
2020-10-01T03:36:08.000Z,33.0335,-115.5763333,2.96,1.95,ml,12,126,0.006669,0.2,ci,ci39643320,2020-10-01T03:39:57.759Z,"4km E of Westmorland, CA",earthquake,0.79,0.4,0.108,5,automatic,ci,ci
2020-10-01T03:35:45.710Z,33.0646667,-115.5938333,4.38,1.95,ml,17,62,0.02817,0.29,ci,ci39643312,2020-10-01T03:39:38.757Z,"4km NE of Westmorland, CA",earthquake,0.68,1.17,0.164,29,automatic,ci,ci
2020-10-01T03:34:38.230Z,33.0613333,-115.6053333,2.52,2.44,ml,15,119,0.03027,0.23,ci,ci39643304,2020-10-01T03:38:37.546Z,"3km NNE of Westmorland, CA",earthquake,0.62,0.69,0.195,13,automatic,ci,ci
2020-10-01T03:34:19.970Z,33.0633333,-115.5851667,3.54,2.47,ml,26,50,0.02515,0.21,ci,ci39643296,2020-10-22T22:40:48.040Z,"4km NE of Westmorland, CA",earthquake,0.35,0.42,0.157,20,automatic,ci,ci
2020-10-01T03:34:16.240Z,38.1758,-117.9347,4.7,0.6,ml,10,117.71,0.045,0.04,nn,nn00776489,2020-10-01T03:38:24.904Z,"28 km SSE of Mina, Nevada",earthquake,,0.7,,,automatic,nn,nn
2020-10-01T03:32:57.950Z,33.0711667,-115.5986667,11.29,3.43,ml,69,39,0.03571,0.25,ci,ci39643288,2020-10-05T03:00:18.198Z,"4km NNE of Westmorland, CA",earthquake,0.18,0.35,0.123,103,reviewed,ci,ci
2020-10-01T03:32:12.740Z,33.0775,-115.591,3.71,2.43,ml,17,62,0.03987,0.23,ci,ci39643280,2020-10-01T03:36:08.043Z,"5km NNE of Westmorland, CA",earthquake,0.4,0.51,0.078,3,automatic,ci,ci
2020-10-01T03:31:00.900Z,33.084,-115.5898333,11.14,3.5,ml,75,55,0.0461,0.27,ci,ci39643256,2020-10-05T02:00:04.755Z,"6km NNE of Westmorland, CA",earthquake,0.21,0.4,0.114,238,reviewed,ci,ci
2020-10-01T03:29:27.630Z,33.0343333,-115.5793333,3.25,1.65,ml,20,48,0.004474,0.25,ci,ci39643248,2020-10-01T03:33:17.723Z,"4km E of Westmorland, CA",earthquake,0.52,0.35,0.149,25,automatic,ci,ci
2020-10-01T03:29:07.890Z,33.0723333,-115.569,3.74,1.32,ml,19,48,0.03567,0.16,ci,ci39643240,2020-10-01T04:01:49.734Z,"6km NE of Westmorland, CA",earthquake,0.25,0.28,0.083,12,reviewed,ci,ci
2020-10-01T03:28:07.010Z,33.0778333,-115.5893333,5.54,1.81,ml,32,48,0.03995,0.29,ci,ci39643232,2020-10-01T15:04:07.934Z,"5km NNE of Westmorland, CA",earthquake,0.37,0.78,0.152,61,reviewed,ci,ci
2020-10-01T03:26:31.760Z,33.0653333,-115.579,2.66,1.5,ml,16,51,0.02711,0.24,ci,ci39643224,2020-10-01T04:20:28.273Z,"5km NE of Westmorland, CA",earthquake,0.36,0.48,0.152,39,reviewed,ci,ci
2020-10-01T03:25:42.450Z,33.6508333,-116.7343333,10.07,0.96,ml,33,59,0.06217,0.16,ci,ci39643216,2020-10-01T13:57:22.970Z,"10km S of Idyllwild, CA",earthquake,0.25,0.47,0.142,26,reviewed,ci,ci
2020-10-01T03:25:20.530Z,33.0366667,-115.587,2.93,1.62,ml,23,56,0.004561,0.21,ci,ci39643208,2020-10-01T03:29:00.697Z,"3km E of Westmorland, CA",earthquake,0.32,0.29,0.229,20,automatic,ci,ci
2020-10-01T03:24:42.370Z,33.0755,-115.5871667,3.99,1.58,ml,17,64,0.0374,0.29,ci,ci39643200,2020-10-01T03:28:27.937Z,"5km NE of Westmorland, CA",earthquake,0.53,1.12,0.122,7,automatic,ci,ci
2020-10-01T03:24:16.010Z,47.8748333,-115.0821667,5.69,0.71,ml,9,171,0.2,0.07,mb,mb80466494,2020-10-01T17:42:33.660Z,"23 km S of Happys Inn, Montana",earthquake,0.43,3.37,0.288,2,reviewed,mb,mb
2020-10-01T03:23:52.350Z,33.0816667,-115.5898333,10.68,2.16,ml,31,45,0.0438,0.25,ci,ci39643192,2020-10-01T03:27:51.693Z,"6km NNE of Westmorland, CA",earthquake,0.35,0.82,0.28,28,automatic,ci,ci
2020-10-01T03:23:06.920Z,33.0428333,-115.5945,2.23,2.19,ml,32,46,0.01152,0.29,ci,ci39643184,2020-10-01T03:33:59.540Z,"3km ENE of Westmorland, CA",earthquake,0.38,0.54,0.205,26,automatic,ci,ci
2020-10-01T03:22:43.360Z,33.0623333,-115.5928333,3.86,1.01,ml,30,50,0.0257,0.21,ci,ci37456613,2020-10-02T14:01:45.643Z,"4km NE of Westmorland, CA",earthquake,0.2,0.32,0.101,10,reviewed,ci,ci
2020-10-01T03:22:20.420Z,33.0683333,-115.5661667,5.22,1.24,ml,27,70,0.03278,0.19,ci,ci39643176,2020-10-01T22:19:14.664Z,"6km NE of Westmorland, CA",earthquake,0.2,0.34,0.178,9,reviewed,ci,ci
2020-10-01T03:21:52.310Z,33.0675,-115.5846667,7.91,1.47,ml,17,64,0.02925,0.21,ci,ci39643168,2020-10-01T03:25:36.679Z,"5km NE of Westmorland, CA",earthquake,0.46,0.72,0.385,15,automatic,ci,ci
2020-10-01T03:20:25.450Z,33.0193333,-115.567,4.39,1.88,ml,20,66,0.02265,0.26,ci,ci39643160,2020-10-01T03:24:16.674Z,"6km ESE of Westmorland, CA",earthquake,0.52,1.34,0.174,27,automatic,ci,ci
2020-10-01T03:20:14.430Z,38.7886658,-122.7685013,2.15,0.59,md,11,100,0.01583,0.02,nc,nc73465011,2020-10-01T03:21:50.044Z,"2km NW of The Geysers, CA",earthquake,0.3,0.74,0.14,3,automatic,nc,nc
2020-10-01T03:19:08.830Z,33.0645,-115.5745,2.4,1.83,ml,27,52,0.0269,0.22,ci,ci39643152,2020-10-01T03:29:44.800Z,"5km NE of Westmorland, CA",earthquake,0.34,0.54,0.139,28,automatic,ci,ci
2020-10-01T03:18:46.360Z,33.0641667,-115.5871667,4.15,1.48,ml,17,107,0.02621,0.29,ci,ci39643144,2020-10-01T03:22:21.669Z,"4km NE of Westmorland, CA",earthquake,0.53,1.56,0.144,19,automatic,ci,ci
2020-10-01T03:17:15.240Z,35.9521667,-117.6693333,3.53,0.82,ml,18,54,0.01596,0.11,ci,ci39643136,2020-10-30T17:59:51.605Z,"21km E of Little Lake, CA",earthquake,0.16,0.28,0.124,13,reviewed,ci,ci
2020-10-01T03:16:22.040Z,38.1868,-117.89,13.6,0.4,ml,11,106.29,0.033,0.07,nn,nn00776487,2020-10-01T03:35:44.744Z,"29 km SE of Mina, Nevada",earthquake,,7.9,,,automatic,nn,nn
2020-10-01T03:15:59.270Z,33.064,-115.5666667,4.17,1.62,ml,21,49,0.02868,0.2,ci,ci39643128,2020-10-01T03:19:35.885Z,"6km ENE of Westmorland, CA",earthquake,0.35,0.7,0.186,28,automatic,ci,ci
2020-10-01T03:14:53.220Z,33.047,-115.589,2.9,1.15,ml,13,59,0.01056,0.19,ci,ci39643120,2020-10-01T03:18:23.645Z,"3km ENE of Westmorland, CA",earthquake,0.46,0.28,0.132,9,automatic,ci,ci
2020-10-01T03:14:15.020Z,33.0698333,-115.598,3.91,1.45,ml,19,45,0.03426,0.28,ci,ci39643112,2020-10-01T03:18:09.644Z,"4km NNE of Westmorland, CA",earthquake,0.57,0.77,0.204,18,automatic,ci,ci
2020-10-01T03:13:27.690Z,33.0701667,-115.5988333,5.75,1.62,ml,16,66,0.03485,0.21,ci,ci39643104,2020-10-01T03:17:19.640Z,"4km NNE of Westmorland, CA",earthquake,0.39,0.61,0.394,17,automatic,ci,ci
